category,condition_grade,return_reason,original_price,inbound_shipping_cost,final_decision,hazardous_goods_flag,co2_saved_refurb_vs_landfill,profit
Kitchen,A,02_changed_mind,17035,149,liquidate,0,0.0,-66
Apparel,C,01_defective,9633,394,refurbish,0,1.8520763038655241,17582
Kitchen,A,02_changed_mind,29359,194,liquidate,0,0.0,-240
Kitchen,A,01_defective,16619,411,refurbish,0,4.097853638062432,17392
Kitchen,B,03_damaged_shipping,11427,352,liquidate,0,0.0,-1170
Electronics,A,02_changed_mind,4754,268,keep_it,0,0.0,56
Electronics,C,03_damaged_shipping,11404,139,recycle,1,0.0,-3449
Kitchen,C,04_incorrect_item,13452,89,donate,0,4.766100592496732,194
Beauty,A,01_defective,27919,95,refurbish,0,4.210572879529382,5438
Apparel,A,03_damaged_shipping,2570,443,recycle,1,0.0,-1107
Kitchen,B,01_defective,26063,415,refurbish,0,3.718586708597566,2712
Kitchen,C,02_changed_mind,27604,354,liquidate,0,0.0,-1658
Electronics,A,04_incorrect_item,7425,440,liquidate,0,0.0,218
Electronics,C,01_defective,20461,447,recycle,1,0.0,-4958
Electronics,B,04_incorrect_item,27106,442,liquidate,0,0.0,202
Kitchen,A,03_damaged_shipping,15580,103,recycle,1,0.0,489
Apparel,C,01_defective,19418,499,recycle,1,0.0,-4360
Kitchen,B,02_changed_mind,17567,126,liquidate,0,0.0,-225
Electronics,B,02_changed_mind,14353,334,liquidate,0,0.0,-342
Kitchen,B,01_defective,14143,489,refurbish,0,2.3272496479713434,7247
Electronics,A,02_changed_mind,27315,288,keep_it,0,0.0,100
Kitchen,B,04_incorrect_item,28665,57,donate,0,7.04956487574017,195
Apparel,B,01_defective,12234,388,refurbish,0,3.7253614558038914,8612
Apparel,A,02_changed_mind,20358,223,liquidate,0,0.0,63
Kitchen,B,01_defective,14654,171,refurbish,0,3.701976259818711,15417
Electronics,B,02_changed_mind,4674,71,liquidate,0,0.0,1020
Beauty,C,03_damaged_shipping,12917,377,liquidate,0,0.0,979
Apparel,C,02_changed_mind,21698,400,keep_it,0,0.0,41
Beauty,A,02_changed_mind,15175,395,keep_it,0,0.0,56
Electronics,A,03_damaged_shipping,10368,288,liquidate,0,0.0,241
Apparel,B,03_damaged_shipping,12277,385,liquidate,0,0.0,706
Electronics,B,01_defective,15677,355,refurbish,0,1.293834076211032,3929
Kitchen,C,03_damaged_shipping,20602,350,recycle,1,0.0,493
Apparel,B,02_changed_mind,15184,486,keep_it,0,0.0,52
Kitchen,B,02_changed_mind,24430,441,keep_it,0,0.0,89
Beauty,C,02_changed_mind,1176,410,liquidate,0,0.0,-1316
Beauty,C,01_defective,26458,365,recycle,1,0.0,-2702
Electronics,B,02_changed_mind,14313,247,liquidate,0,0.0,120
Electronics,D,03_damaged_shipping,22634,184,recycle,1,0.0,-3474
Kitchen,A,03_damaged_shipping,27283,306,recycle,1,0.0,-3446
Apparel,A,02_changed_mind,15171,260,liquidate,0,0.0,994
Electronics,B,02_changed_mind,13927,312,liquidate,0,0.0,380
Apparel,C,03_damaged_shipping,3802,183,recycle,1,0.0,-3281
Kitchen,C,02_changed_mind,4226,318,liquidate,0,0.0,1078
Apparel,B,04_incorrect_item,16240,64,donate,0,8.857873507432766,128
Apparel,A,02_changed_mind,19656,214,liquidate,0,0.0,-1459
Electronics,B,02_changed_mind,8317,308,keep_it,0,0.0,84
Beauty,C,02_changed_mind,17182,260,keep_it,0,0.0,65
Beauty,B,02_changed_mind,14113,106,keep_it,0,0.0,29
Kitchen,A,03_damaged_shipping,24616,402,liquidate,0,0.0,382
Electronics,B,03_damaged_shipping,15931,306,liquidate,0,0.0,-1000
Kitchen,B,04_incorrect_item,2287,189,donate,0,8.75581640331942,28
Apparel,C,04_incorrect_item,3200,495,donate,0,6.367754593512198,155
Beauty,C,03_damaged_shipping,12450,370,recycle,1,0.0,-4807
Electronics,A,02_changed_mind,1468,62,keep_it,0,0.0,94
Kitchen,A,02_changed_mind,25400,372,liquidate,0,0.0,-816
Electronics,B,01_defective,29868,205,refurbish,0,4.3342365511992735,13477
Kitchen,C,03_damaged_shipping,19824,185,recycle,1,0.0,-1006
Beauty,C,01_defective,13709,310,refurbish,0,1.4514120438665112,3349
Kitchen,B,03_damaged_shipping,19743,120,recycle,1,0.0,776
Electronics,C,03_damaged_shipping,4328,179,liquidate,0,0.0,-394
Electronics,C,02_changed_mind,8881,232,liquidate,0,0.0,-410
Electronics,A,02_changed_mind,14614,285,liquidate,0,0.0,831
Kitchen,B,04_incorrect_item,23212,250,liquidate,0,0.0,-1784
Beauty,C,02_changed_mind,20714,308,liquidate,0,0.0,-783
Apparel,A,02_changed_mind,25708,129,keep_it,0,0.0,40
Apparel,B,03_damaged_shipping,5524,444,recycle,1,0.0,-900
Beauty,C,01_defective,3186,435,recycle,1,0.0,-940
Electronics,A,03_damaged_shipping,8945,320,recycle,1,0.0,-470
Kitchen,A,02_changed_mind,8600,186,liquidate,0,0.0,735
Kitchen,C,03_damaged_shipping,2846,178,recycle,1,0.0,-1639
Apparel,B,03_damaged_shipping,13484,77,recycle,1,0.0,78
Electronics,B,01_defective,7477,297,refurbish,0,2.674227216026132,14450
Electronics,D,02_changed_mind,27229,72,keep_it,0,0.0,38
Beauty,B,02_changed_mind,8102,187,liquidate,0,0.0,-1369
Apparel,B,04_incorrect_item,22911,482,donate,0,4.399874331509237,254
Kitchen,A,03_damaged_shipping,24661,457,recycle,1,0.0,-4808
Electronics,D,03_damaged_shipping,28146,59,recycle,1,0.0,888
Apparel,B,03_damaged_shipping,16542,470,recycle,1,0.0,783
Apparel,A,04_incorrect_item,23186,110,donate,0,8.804411554141542,22
Beauty,C,02_changed_mind,10533,302,keep_it,0,0.0,69
Electronics,C,02_changed_mind,18092,57,liquidate,0,0.0,527
Apparel,B,03_damaged_shipping,12551,204,liquidate,0,0.0,31
Kitchen,A,02_changed_mind,4482,201,keep_it,0,0.0,76
Kitchen,B,02_changed_mind,5970,399,liquidate,0,0.0,-495
Electronics,B,02_changed_mind,5748,376,liquidate,0,0.0,-1835
Kitchen,B,03_damaged_shipping,24052,243,liquidate,0,0.0,-1191
Kitchen,D,03_damaged_shipping,24192,182,liquidate,0,0.0,-1594
Electronics,A,01_defective,2793,351,refurbish,0,3.1759965961470558,15448
Kitchen,A,02_changed_mind,29410,440,keep_it,0,0.0,37
Electronics,C,04_incorrect_item,6787,445,donate,0,5.7053392764436985,234
Kitchen,B,01_defective,17739,288,refurbish,0,4.666217953333198,17685
Beauty,A,04_incorrect_item,17728,406,donate,0,9.40513604091733,281
Beauty,A,02_changed_mind,13133,453,liquidate,0,0.0,-1718
Apparel,B,02_changed_mind,23463,336,liquidate,0,0.0,41
Electronics,A,02_changed_mind,10487,132,keep_it,0,0.0,52
Beauty,A,01_defective,14596,75,refurbish,0,3.115868820440078,12830
Electronics,C,01_defective,2160,439,recycle,1,0.0,-1555
Electronics,B,03_damaged_shipping,18451,403,recycle,1,0.0,25
Apparel,A,01_defective,3560,262,recycle,1,0.0,-1063
Electronics,B,02_changed_mind,3562,84,keep_it,0,0.0,93
Electronics,C,03_damaged_shipping,8908,323,recycle,1,0.0,-1100
Beauty,B,02_changed_mind,9278,442,keep_it,0,0.0,46
Beauty,A,03_damaged_shipping,13140,85,liquidate,0,0.0,-1195
Kitchen,C,03_damaged_shipping,18460,294,liquidate,0,0.0,-159
Beauty,D,02_changed_mind,19183,131,keep_it,0,0.0,90
Kitchen,B,02_changed_mind,17110,409,liquidate,0,0.0,853
Kitchen,A,03_damaged_shipping,766,376,recycle,1,0.0,-1438
Kitchen,C,02_changed_mind,8965,231,liquidate,0,0.0,-1693
Kitchen,B,01_defective,14754,408,refurbish,0,3.0608175113993803,16851
Kitchen,B,01_defective,5571,248,refurbish,0,3.660103071192829,17378
Kitchen,A,02_changed_mind,20958,229,keep_it,0,0.0,44
Apparel,C,03_damaged_shipping,29502,358,liquidate,0,0.0,-1789
Electronics,B,03_damaged_shipping,26171,431,liquidate,0,0.0,-708
Electronics,A,03_damaged_shipping,29542,265,liquidate,0,0.0,861
Electronics,A,02_changed_mind,9008,388,keep_it,0,0.0,37
Kitchen,B,04_incorrect_item,1565,173,liquidate,0,0.0,580
Beauty,B,02_changed_mind,19764,263,keep_it,0,0.0,76
Apparel,C,02_changed_mind,1900,111,keep_it,0,0.0,26
Electronics,B,01_defective,24562,255,refurbish,0,2.0198092191586032,5586
Kitchen,A,03_damaged_shipping,7300,141,liquidate,0,0.0,1165
Apparel,B,04_incorrect_item,5217,210,donate,0,4.428294713305914,283
Beauty,A,02_changed_mind,14268,185,keep_it,0,0.0,63
Electronics,C,03_damaged_shipping,11646,228,liquidate,0,0.0,683
Kitchen,C,01_defective,24095,102,refurbish,0,1.8949505650898755,3305
Electronics,C,02_changed_mind,2449,246,liquidate,0,0.0,-84
Electronics,B,02_changed_mind,25087,227,liquidate,0,0.0,-1641
Beauty,A,01_defective,29571,247,refurbish,0,2.8080390230810215,13438
Apparel,B,01_defective,16840,178,refurbish,0,1.9363162214256455,6678
Electronics,A,02_changed_mind,7373,288,keep_it,0,0.0,11
Kitchen,B,02_changed_mind,28489,420,liquidate,0,0.0,-408
Apparel,B,02_changed_mind,3365,57,keep_it,0,0.0,79
Apparel,C,03_damaged_shipping,22283,270,liquidate,0,0.0,1048
Kitchen,B,02_changed_mind,3265,423,keep_it,0,0.0,56
Apparel,A,01_defective,12759,335,refurbish,0,2.998364896724978,17981
Apparel,B,02_changed_mind,13039,219,keep_it,0,0.0,20
Beauty,B,03_damaged_shipping,14990,345,liquidate,0,0.0,-1007
Kitchen,A,02_changed_mind,28521,74,keep_it,0,0.0,56
Beauty,C,02_changed_mind,28251,131,liquidate,0,0.0,-1616
Beauty,A,01_defective,6544,73,refurbish,0,4.9822346030115305,5444
Beauty,D,02_changed_mind,14085,466,keep_it,0,0.0,24
Beauty,C,02_changed_mind,14829,176,liquidate,0,0.0,-1304
Kitchen,A,02_changed_mind,5356,493,liquidate,0,0.0,562
Beauty,C,01_defective,6536,491,recycle,1,0.0,-1251
Beauty,B,02_changed_mind,16878,400,keep_it,0,0.0,37
Electronics,A,04_incorrect_item,26704,249,donate,0,5.69400983928691,183
Beauty,A,01_defective,28150,308,refurbish,0,1.1500190751051331,12194
Kitchen,A,03_damaged_shipping,13108,347,liquidate,0,0.0,-686
Apparel,C,03_damaged_shipping,4888,193,liquidate,0,0.0,982
Apparel,A,02_changed_mind,19193,314,keep_it,0,0.0,22
Kitchen,B,04_incorrect_item,3655,420,donate,0,9.447954292192152,299
Beauty,B,03_damaged_shipping,29123,302,recycle,1,0.0,-4838
Kitchen,B,02_changed_mind,24266,222,keep_it,0,0.0,50
Electronics,A,02_changed_mind,4942,449,keep_it,0,0.0,78
Apparel,B,02_changed_mind,28489,225,liquidate,0,0.0,-1040
Electronics,B,02_changed_mind,10745,130,keep_it,0,0.0,57
Kitchen,A,01_defective,25545,498,refurbish,0,4.06088263193555,12149
Electronics,C,02_changed_mind,4475,81,liquidate,0,0.0,859
Kitchen,A,02_changed_mind,18880,112,liquidate,0,0.0,194
Kitchen,C,02_changed_mind,7528,113,liquidate,0,0.0,428
Apparel,C,03_damaged_shipping,24985,68,recycle,1,0.0,-2670
Kitchen,A,03_damaged_shipping,1464,226,recycle,1,0.0,-697
Beauty,B,03_damaged_shipping,12545,79,recycle,1,0.0,-3001
Beauty,A,03_damaged_shipping,12313,96,liquidate,0,0.0,-1150
Beauty,B,02_changed_mind,4319,90,liquidate,0,0.0,-1736
Electronics,C,03_damaged_shipping,8620,90,recycle,1,0.0,470
Beauty,C,02_changed_mind,4452,281,liquidate,0,0.0,-662
Apparel,B,01_defective,29518,131,refurbish,0,4.866534317608185,15940
Kitchen,B,01_defective,24902,206,refurbish,0,1.0871854956969798,2893
Kitchen,A,03_damaged_shipping,25761,375,liquidate,0,0.0,373
Apparel,A,03_damaged_shipping,28882,70,recycle,1,0.0,-3853
Beauty,D,02_changed_mind,17478,82,keep_it,0,0.0,34
Electronics,C,01_defective,24671,214,refurbish,0,1.4305888632157715,13371
Electronics,A,02_changed_mind,4912,330,liquidate,0,0.0,-1221
Beauty,A,02_changed_mind,26227,222,liquidate,0,0.0,328
Beauty,B,02_changed_mind,2801,126,liquidate,0,0.0,598
Apparel,A,03_damaged_shipping,19194,252,liquidate,0,0.0,-1891
Beauty,A,04_incorrect_item,17038,315,liquidate,0,0.0,-674
Beauty,A,04_incorrect_item,26140,491,donate,0,6.355134260567967,12
Apparel,A,02_changed_mind,190,384,liquidate,0,0.0,1115
Kitchen,C,02_changed_mind,6203,332,liquidate,0,0.0,-1529
Beauty,B,04_incorrect_item,22319,71,donate,0,5.639324477430357,199
Kitchen,A,04_incorrect_item,23656,202,liquidate,0,0.0,1150
Apparel,C,01_defective,2777,304,refurbish,0,1.4023662241799526,11375
Beauty,B,02_changed_mind,2376,243,keep_it,0,0.0,38
Electronics,A,02_changed_mind,2878,457,keep_it,0,0.0,17
Kitchen,A,02_changed_mind,7069,273,keep_it,0,0.0,91
Kitchen,B,02_changed_mind,21096,450,liquidate,0,0.0,-1674
Beauty,C,03_damaged_shipping,19172,360,liquidate,0,0.0,857
Electronics,B,02_changed_mind,9824,172,keep_it,0,0.0,67
Kitchen,D,03_damaged_shipping,958,395,recycle,1,0.0,-5
Electronics,B,01_defective,21283,54,refurbish,0,4.686313616105713,2727
Beauty,C,03_damaged_shipping,13467,76,recycle,1,0.0,493
Apparel,B,02_changed_mind,24209,114,keep_it,0,0.0,10
Kitchen,B,02_changed_mind,24689,420,keep_it,0,0.0,43
Kitchen,C,03_damaged_shipping,16610,271,liquidate,0,0.0,1001
Apparel,A,01_defective,865,77,recycle,1,0.0,619
Electronics,B,03_damaged_shipping,13465,471,recycle,1,0.0,-4381
Beauty,D,02_changed_mind,4553,122,keep_it,0,0.0,31
Kitchen,B,02_changed_mind,27350,259,liquidate,0,0.0,-1292
Beauty,B,01_defective,19738,67,refurbish,0,2.7680589836495333,16663
Electronics,B,02_changed_mind,24314,67,keep_it,0,0.0,34
Electronics,C,02_changed_mind,20192,433,keep_it,0,0.0,46
Beauty,A,02_changed_mind,26971,183,keep_it,0,0.0,13
Electronics,A,03_damaged_shipping,21488,150,liquidate,0,0.0,564
Electronics,A,02_changed_mind,15393,365,keep_it,0,0.0,91
Kitchen,A,02_changed_mind,24947,141,liquidate,0,0.0,-1250
Kitchen,B,02_changed_mind,20116,114,keep_it,0,0.0,38
Electronics,A,02_changed_mind,191,331,liquidate,0,0.0,-243
Apparel,C,03_damaged_shipping,8482,158,liquidate,0,0.0,619
Beauty,B,04_incorrect_item,18458,253,liquidate,0,0.0,303
Apparel,A,02_changed_mind,19931,143,keep_it,0,0.0,67
Kitchen,A,01_defective,14062,454,refurbish,0,4.476938923022793,4820
Electronics,A,03_damaged_shipping,7860,436,liquidate,0,0.0,213
Beauty,A,02_changed_mind,24990,458,keep_it,0,0.0,75
Kitchen,A,02_changed_mind,14322,379,keep_it,0,0.0,39
Apparel,C,04_incorrect_item,7554,454,donate,0,6.973332103098693,113
Apparel,A,02_changed_mind,13826,381,liquidate,0,0.0,-436
Electronics,A,01_defective,21937,442,refurbish,0,3.1430614480327286,16762
Apparel,B,01_defective,14677,218,refurbish,0,1.8265590399549407,11373
Electronics,A,02_changed_mind,21057,218,keep_it,0,0.0,75
Apparel,A,02_changed_mind,7656,320,keep_it,0,0.0,24
Beauty,B,01_defective,19385,263,refurbish,0,3.70766954470027,13542
Apparel,D,02_changed_mind,12516,384,keep_it,0,0.0,48
Apparel,D,01_defective,18882,351,recycle,1,0.0,-4939
Kitchen,A,02_changed_mind,22455,270,liquidate,0,0.0,352
Beauty,B,02_changed_mind,1600,322,liquidate,0,0.0,876
Beauty,A,02_changed_mind,4848,365,keep_it,0,0.0,60
Electronics,C,04_incorrect_item,21089,106,donate,0,5.585933791360781,40
Kitchen,A,04_incorrect_item,9119,247,donate,0,5.320405906093967,251
Apparel,C,02_changed_mind,17122,126,keep_it,0,0.0,57
Electronics,B,02_changed_mind,312,370,liquidate,0,0.0,1186
Apparel,C,01_defective,22288,168,refurbish,0,3.07031833476773,12803
Apparel,C,02_changed_mind,5427,328,liquidate,0,0.0,1141
Kitchen,B,02_changed_mind,12007,280,keep_it,0,0.0,70
Apparel,B,04_incorrect_item,1206,255,liquidate,0,0.0,474
Beauty,B,04_incorrect_item,8756,449,liquidate,0,0.0,-621
Electronics,A,02_changed_mind,8608,494,liquidate,0,0.0,-1426
Kitchen,B,04_incorrect_item,22124,416,donate,0,8.767278115932406,139
Kitchen,A,02_changed_mind,28994,176,liquidate,0,0.0,-1582
Electronics,A,01_defective,12448,110,refurbish,0,2.8849618545822597,15627
Beauty,D,03_damaged_shipping,9408,469,recycle,1,0.0,513
Electronics,B,04_incorrect_item,22743,488,liquidate,0,0.0,-971
Apparel,D,02_changed_mind,11655,231,liquidate,0,0.0,-589
Kitchen,A,02_changed_mind,22262,414,liquidate,0,0.0,-443
Electronics,B,03_damaged_shipping,2778,382,liquidate,0,0.0,-47
Kitchen,B,02_changed_mind,3197,396,keep_it,0,0.0,87
Apparel,A,03_damaged_shipping,4752,260,recycle,1,0.0,-2447
Electronics,B,02_changed_mind,29089,174,keep_it,0,0.0,12
Beauty,B,04_incorrect_item,15168,111,donate,0,7.462836218767483,28
Beauty,B,04_incorrect_item,8818,280,liquidate,0,0.0,-1069
Electronics,B,02_changed_mind,21406,204,keep_it,0,0.0,92
Beauty,C,02_changed_mind,1898,69,keep_it,0,0.0,42
Apparel,C,02_changed_mind,24315,297,liquidate,0,0.0,-918
Beauty,C,03_damaged_shipping,11894,117,recycle,1,0.0,-2514
Beauty,D,01_defective,27485,401,recycle,1,0.0,472
Electronics,C,02_changed_mind,285,330,liquidate,0,0.0,748
Beauty,C,02_changed_mind,8288,413,keep_it,0,0.0,69
Kitchen,D,04_incorrect_item,20530,258,liquidate,0,0.0,60
Apparel,A,04_incorrect_item,903,88,donate,0,8.836639328974755,290
Beauty,B,02_changed_mind,8628,351,liquidate,0,0.0,-1569
Apparel,A,03_damaged_shipping,581,359,recycle,1,0.0,-2903
Electronics,C,04_incorrect_item,20779,56,liquidate,0,0.0,-963
Apparel,A,02_changed_mind,6308,447,keep_it,0,0.0,21
Electronics,C,03_damaged_shipping,23947,435,recycle,1,0.0,-885
Apparel,B,02_changed_mind,924,403,liquidate,0,0.0,502
Electronics,A,03_damaged_shipping,17246,372,recycle,1,0.0,949
Beauty,D,04_incorrect_item,4275,254,liquidate,0,0.0,-490
Electronics,D,02_changed_mind,14158,312,keep_it,0,0.0,98
Electronics,B,01_defective,7770,476,refurbish,0,1.4071257696630606,6970
Beauty,B,01_defective,952,367,recycle,1,0.0,535
Beauty,C,02_changed_mind,6700,381,liquidate,0,0.0,-582
Apparel,B,03_damaged_shipping,12670,384,liquidate,0,0.0,-1210
Electronics,B,03_damaged_shipping,6978,364,recycle,1,0.0,-3730
Apparel,A,02_changed_mind,14066,330,liquidate,0,0.0,-316
Kitchen,C,02_changed_mind,22615,249,liquidate,0,0.0,-1258
Apparel,B,01_defective,18708,342,refurbish,0,3.0592687899214988,17404
Kitchen,A,02_changed_mind,13775,295,keep_it,0,0.0,12
Beauty,B,02_changed_mind,1053,133,liquidate,0,0.0,-1069
Kitchen,C,02_changed_mind,15472,433,keep_it,0,0.0,61
Apparel,B,01_defective,6890,344,refurbish,0,1.3353484493317898,2931
Kitchen,D,02_changed_mind,25626,400,liquidate,0,0.0,-282
Electronics,D,02_changed_mind,14457,265,liquidate,0,0.0,938
Apparel,B,01_defective,21136,122,refurbish,0,4.5053516659454385,12659
Beauty,B,03_damaged_shipping,27123,229,recycle,1,0.0,-3104
Kitchen,B,03_damaged_shipping,29343,124,liquidate,0,0.0,-1357
Beauty,A,02_changed_mind,21910,326,liquidate,0,0.0,-1246
Electronics,B,02_changed_mind,13507,188,liquidate,0,0.0,-1305
Electronics,A,02_changed_mind,13235,207,liquidate,0,0.0,-395
Beauty,C,02_changed_mind,13488,265,liquidate,0,0.0,-257
Kitchen,A,03_damaged_shipping,25374,414,liquidate,0,0.0,722
Electronics,A,02_changed_mind,9286,459,liquidate,0,0.0,-1998
Beauty,B,01_defective,15553,428,refurbish,0,1.6147083329759853,14837
Apparel,C,03_damaged_shipping,589,353,liquidate,0,0.0,-457
Beauty,A,02_changed_mind,13862,136,keep_it,0,0.0,96
Kitchen,A,02_changed_mind,335,71,liquidate,0,0.0,-1488
Kitchen,A,03_damaged_shipping,22164,368,liquidate,0,0.0,159
Apparel,A,02_changed_mind,16745,366,liquidate,0,0.0,-1532
Electronics,A,01_defective,15939,360,refurbish,0,3.0620904598874614,11937
Electronics,A,02_changed_mind,7048,290,keep_it,0,0.0,95
Kitchen,A,01_defective,25620,468,refurbish,0,4.003735376109152,13789
Beauty,B,02_changed_mind,11283,119,keep_it,0,0.0,90
Kitchen,C,03_damaged_shipping,4442,109,liquidate,0,0.0,-457
Kitchen,D,02_changed_mind,9125,277,keep_it,0,0.0,88
Apparel,A,04_incorrect_item,12154,143,donate,0,8.646749038268428,200
Apparel,D,03_damaged_shipping,23854,430,recycle,1,0.0,-1117
Beauty,B,02_changed_mind,20308,297,keep_it,0,0.0,87
Beauty,C,02_changed_mind,7410,367,keep_it,0,0.0,47
Kitchen,B,01_defective,27421,164,refurbish,0,4.714883744412289,2312
Apparel,D,03_damaged_shipping,12537,207,liquidate,0,0.0,-1420
Electronics,D,04_incorrect_item,12311,69,liquidate,0,0.0,-1711
Kitchen,B,02_changed_mind,5423,148,liquidate,0,0.0,1095
Beauty,D,02_changed_mind,15699,497,keep_it,0,0.0,16
Beauty,B,02_changed_mind,20629,221,keep_it,0,0.0,52
Beauty,B,01_defective,12099,129,refurbish,0,2.291171457321765,16425
Electronics,C,03_damaged_shipping,9808,73,recycle,1,0.0,356
Apparel,A,02_changed_mind,1332,311,keep_it,0,0.0,58
Kitchen,C,02_changed_mind,15951,401,liquidate,0,0.0,-304
Electronics,B,03_damaged_shipping,11571,114,liquidate,0,0.0,-1101
Beauty,B,03_damaged_shipping,8504,333,liquidate,0,0.0,-1533
Electronics,A,01_defective,20381,183,refurbish,0,3.0008898481274935,4514
Beauty,D,03_damaged_shipping,26815,133,recycle,1,0.0,-3432
Beauty,D,02_changed_mind,26865,221,liquidate,0,0.0,-1932
Kitchen,A,02_changed_mind,17804,372,liquidate,0,0.0,-626
Apparel,B,02_changed_mind,11977,370,liquidate,0,0.0,-389
Apparel,B,04_incorrect_item,7747,164,donate,0,8.027206672011792,80
Apparel,D,03_damaged_shipping,20633,442,recycle,1,0.0,-4318
Apparel,B,02_changed_mind,13521,461,liquidate,0,0.0,-108
Apparel,A,02_changed_mind,21164,496,keep_it,0,0.0,36
Apparel,B,04_incorrect_item,15137,183,donate,0,4.900454673687141,219
Electronics,C,03_damaged_shipping,13928,484,liquidate,0,0.0,-207
Kitchen,C,01_defective,1467,180,refurbish,0,3.022858369578879,17092
Beauty,A,03_damaged_shipping,11995,149,liquidate,0,0.0,-1469
Kitchen,C,03_damaged_shipping,4941,418,liquidate,0,0.0,490
Apparel,B,04_incorrect_item,26079,203,donate,0,5.200051160370951,180
Beauty,B,02_changed_mind,14496,258,keep_it,0,0.0,65
Electronics,A,02_changed_mind,10842,206,liquidate,0,0.0,322
Kitchen,A,03_damaged_shipping,1002,488,liquidate,0,0.0,-1222
Electronics,C,03_damaged_shipping,8239,317,liquidate,0,0.0,29
Beauty,B,03_damaged_shipping,28089,392,liquidate,0,0.0,711
Electronics,A,02_changed_mind,8006,269,keep_it,0,0.0,84
Apparel,C,02_changed_mind,4818,77,keep_it,0,0.0,71
Kitchen,A,01_defective,7980,290,refurbish,0,4.856649721415826,8987
Kitchen,B,04_incorrect_item,1736,293,liquidate,0,0.0,346
Kitchen,A,02_changed_mind,9507,461,keep_it,0,0.0,83
Apparel,B,02_changed_mind,5105,249,liquidate,0,0.0,-681
Apparel,D,02_changed_mind,24044,223,keep_it,0,0.0,72
Beauty,B,02_changed_mind,17846,437,keep_it,0,0.0,94
Beauty,B,02_changed_mind,4936,396,keep_it,0,0.0,54
Beauty,B,02_changed_mind,21826,232,keep_it,0,0.0,43
Electronics,B,02_changed_mind,25146,114,liquidate,0,0.0,329
Electronics,C,01_defective,15057,367,recycle,1,0.0,-3886
Electronics,B,02_changed_mind,11141,398,liquidate,0,0.0,-1113
Apparel,A,02_changed_mind,26191,89,liquidate,0,0.0,815
Beauty,C,04_incorrect_item,13638,66,liquidate,0,0.0,-522
